"id","loss"
112891,-198.3512787293
112897,-198.3512787293
112901,-198.3512787293
112906,-198.3512787293
112912,-198.3512787293
112924,-198.3512787293
112928,-198.3512787293
112934,-198.3512787293
112936,-198.3512787293
112944,-198.3512787293
112945,-198.3512787293
112946,-198.3512787293
112950,-198.3512787293
112958,-198.3512787293
112968,-198.3512787293
112981,-198.3512787293
112982,-198.3512787293
112991,-198.3512787293
112997,-198.3512787293
113000,-198.3512787293
113005,-198.3512787293
113006,-198.3512787293
113010,-198.3512787293
113014,-198.3512787293
113017,-198.3512787293
113024,-198.3512787293
113028,-198.3512787293
113034,-198.3512787293
113050,-198.3512787293
113051,-198.3512787293
113053,-198.3512787293
113057,-198.3512787293
113060,-198.3512787293
113061,-198.3512787293
113065,-198.3512787293
113069,-198.3512787293
113077,-198.3512787293
113078,-198.3512787293
113079,-198.3512787293
113082,-198.3512787293
113084,-198.3512787293
113089,-198.3512787293
113094,-198.3512787293
113098,-198.3512787293
113105,-198.3512787293
113106,-198.3512787293
113109,-198.3512787293
113111,-198.3512787293
113120,-198.3512787293
113125,-198.3512787293
113128,-198.3512787293
113129,-198.3512787293
113134,-198.3512787293
113144,-198.3512787293
113145,-198.3512787293
113148,-198.3512787293
113174,-198.3512787293
113175,-198.3512787293
113176,-198.3512787293
113177,-198.3512787293
113184,-198.3512787293
113186,-198.3512787293
113188,-198.3512787293
113191,-198.3512787293
113192,-198.3512787293
113200,-198.3512787293
113201,-198.3512787293
113203,-198.3512787293
113204,-198.3512787293
113207,-198.3512787293
113216,-198.3512787293
113225,-198.3512787293
113229,-198.3512787293
113233,-198.3512787293
113240,-198.3512787293
113246,-198.3512787293
113248,-198.3512787293
113249,-198.3512787293
113260,-198.3512787293
113268,-198.3512787293
113272,-198.3512787293
113276,-198.3512787293
113277,-198.3512787293
113280,-198.3512787293
113284,-198.3512787293
113287,-198.3512787293
113288,-198.3512787293
113289,-198.3512787293
113294,-198.3512787293
113304,-198.3512787293
113308,-198.3512787293
113311,-198.3512787293
113320,-198.3512787293
113323,-198.3512787293
113324,-198.3512787293
113335,-198.3512787293
113340,-198.3512787293
113342,-198.3512787293
113346,-198.3512787293
113357,-198.3512787293
113362,-198.3512787293
113370,-198.3512787293
113372,-198.3512787293
113373,-198.3512787293
113378,-198.3512787293
113379,-198.3512787293
113386,-198.3512787293
113389,-198.3512787293
113392,-198.3512787293
113393,-198.3512787293
113400,-198.3512787293
113405,-198.3512787293
113408,-198.3512787293
113418,-198.3512787293
113424,-198.3512787293
113438,-198.3512787293
113439,-198.3512787293
113444,-198.3512787293
113445,-198.3512787293
113453,-198.3512787293
113457,-198.3512787293
113477,-198.3512787293
113480,-198.3512787293
113486,-198.3512787293
113489,-198.3512787293
113491,-198.3512787293
113495,-198.3512787293
113504,-198.3512787293
113506,-198.3512787293
113510,-198.3512787293
113511,-198.3512787293
113519,-198.3512787293
113526,-198.3512787293
113532,-198.3512787293
113546,-198.3512787293
113553,-198.3512787293
113563,-198.3512787293
113564,-198.3512787293
113567,-198.3512787293
113570,-198.3512787293
113571,-198.3512787293
113572,-198.3512787293
113573,-198.3512787293
113574,-198.3512787293
113575,-198.3512787293
113578,-198.3512787293
113588,-198.3512787293
113589,-198.3512787293
113591,-198.3512787293
113607,-198.3512787293
113619,-198.3512787293
113620,-198.3512787293
113623,-198.3512787293
113637,-198.3512787293
113638,-198.3512787293
113639,-198.3512787293
113649,-198.3512787293
113651,-198.3512787293
113653,-198.3512787293
113659,-198.3512787293
113664,-198.3512787293
113668,-198.3512787293
113670,-198.3512787293
113686,-198.3512787293
113691,-198.3512787293
113694,-198.3512787293
113696,-198.3512787293
113697,-198.3512787293
113701,-198.3512787293
113702,-198.3512787293
113711,-198.3512787293
113712,-198.3512787293
113715,-198.3512787293
113722,-198.3512787293
113731,-198.3512787293
113737,-198.3512787293
113738,-198.3512787293
113739,-198.3512787293
113741,-198.3512787293
113746,-198.3512787293
113747,-198.3512787293
113757,-198.3512787293
113765,-198.3512787293
113774,-198.3512787293
113779,-198.3512787293
113782,-198.3512787293
113784,-198.3512787293
113786,-198.3512787293
113790,-198.3512787293
113791,-198.3512787293
113792,-198.3512787293
113793,-198.3512787293
113794,-198.3512787293
113795,-198.3512787293
113796,-198.3512787293
113800,-198.3512787293
113808,-198.3512787293
113812,-198.3512787293
113818,-198.3512787293
113821,-198.3512787293
113822,-198.3512787293
113824,-198.3512787293
113832,-198.3512787293
113852,-198.3512787293
113855,-198.3512787293
113861,-198.3512787293
113867,-198.3512787293
113872,-198.3512787293
113873,-198.3512787293
113874,-198.3512787293
113876,-198.3512787293
113879,-198.3512787293
113880,-198.3512787293
113881,-198.3512787293
113883,-198.3512787293
113889,-198.3512787293
113891,-198.3512787293
113892,-198.3512787293
113893,-198.3512787293
113898,-198.3512787293
113903,-198.3512787293
113904,-198.3512787293
113905,-198.3512787293
113906,-198.3512787293
113907,-198.3512787293
113910,-198.3512787293
113920,-198.3512787293
113921,-198.3512787293
113924,-198.3512787293
113925,-198.3512787293
113929,-198.3512787293
113930,-198.3512787293
113934,-198.3512787293
113942,-198.3512787293
113951,-198.3512787293
113952,-198.3512787293
113958,-198.3512787293
113964,-198.3512787293
113968,-198.3512787293
113970,-198.3512787293
113995,-198.3512787293
114000,-198.3512787293
114013,-198.3512787293
114015,-198.3512787293
114023,-198.3512787293
114025,-198.3512787293
114032,-198.3512787293
114033,-198.3512787293
114034,-198.3512787293
114038,-198.3512787293
114041,-198.3512787293
114056,-198.3512787293
114064,-198.3512787293
114072,-198.3512787293
114073,-198.3512787293
114074,-198.3512787293
114080,-198.3512787293
114084,-198.3512787293
114085,-198.3512787293
114095,-198.3512787293
114096,-198.3512787293
114099,-198.3512787293
114110,-198.3512787293
114111,-198.3512787293
114113,-198.3512787293
114132,-198.3512787293
114133,-198.3512787293
114137,-198.3512787293
114141,-198.3512787293
114148,-198.3512787293
114153,-198.3512787293
114157,-198.3512787293
114166,-198.3512787293
114170,-198.3512787293
114184,-198.3512787293
114186,-198.3512787293
114187,-198.3512787293
114194,-198.3512787293
114196,-198.3512787293
114203,-198.3512787293
114212,-198.3512787293
114214,-198.3512787293
114227,-198.3512787293
114230,-198.3512787293
114232,-198.3512787293
114239,-198.3512787293
114241,-198.3512787293
114244,-198.3512787293
114247,-198.3512787293
114248,-198.3512787293
114250,-198.3512787293
114252,-198.3512787293
114262,-198.3512787293
114265,-198.3512787293
114268,-198.3512787293
114278,-198.3512787293
114280,-198.3512787293
114283,-198.3512787293
114285,-198.3512787293
114286,-198.3512787293
114287,-198.3512787293
114296,-198.3512787293
114302,-198.3512787293
114303,-198.3512787293
114306,-198.3512787293
114310,-198.3512787293
114318,-198.3512787293
114323,-198.3512787293
114324,-198.3512787293
114332,-198.3512787293
114334,-198.3512787293
114338,-198.3512787293
114345,-198.3512787293
114347,-198.3512787293
114348,-198.3512787293
114353,-198.3512787293
114366,-198.3512787293
114367,-198.3512787293
114379,-198.3512787293
114382,-198.3512787293
114385,-198.3512787293
114389,-198.3512787293
114391,-198.3512787293
114398,-198.3512787293
114403,-198.3512787293
114404,-198.3512787293
114407,-198.3512787293
114416,-198.3512787293
114418,-198.3512787293
114419,-198.3512787293
114430,-198.3512787293
114432,-198.3512787293
114438,-198.3512787293
114442,-198.3512787293
114443,-198.3512787293
114445,-198.3512787293
114447,-198.3512787293
114453,-198.3512787293
114465,-198.3512787293
114471,-198.3512787293
114474,-198.3512787293
114477,-198.3512787293
114478,-198.3512787293
114480,-198.3512787293
114481,-198.3512787293
114484,-198.3512787293
114485,-198.3512787293
114494,-198.3512787293
114496,-198.3512787293
114500,-198.3512787293
114503,-198.3512787293
114507,-198.3512787293
114509,-198.3512787293
114511,-198.3512787293
114517,-198.3512787293
114523,-198.3512787293
114528,-198.3512787293
114532,-198.3512787293
114536,-198.3512787293
114544,-198.3512787293
114552,-198.3512787293
114555,-198.3512787293
114556,-198.3512787293
114566,-198.3512787293
114567,-198.3512787293
114568,-198.3512787293
114579,-198.3512787293
114580,-198.3512787293
114581,-198.3512787293
114582,-198.3512787293
114583,-198.3512787293
114585,-198.3512787293
114598,-198.3512787293
114602,-198.3512787293
114603,-198.3512787293
114605,-198.3512787293
114611,-198.3512787293
114615,-198.3512787293
114616,-198.3512787293
114619,-198.3512787293
114622,-198.3512787293
114625,-198.3512787293
114634,-198.3512787293
114639,-198.3512787293
114640,-198.3512787293
114641,-198.3512787293
114649,-198.3512787293
114652,-198.3512787293
114654,-198.3512787293
114655,-198.3512787293
114664,-198.3512787293
114678,-198.3512787293
114698,-198.3512787293
114701,-198.3512787293
114702,-198.3512787293
114719,-198.3512787293
114722,-198.3512787293
114724,-198.3512787293
114732,-198.3512787293
114738,-198.3512787293
114748,-198.3512787293
114763,-198.3512787293
114764,-198.3512787293
114775,-198.3512787293
114776,-198.3512787293
114777,-198.3512787293
114780,-198.3512787293
114786,-198.3512787293
114788,-198.3512787293
114793,-198.3512787293
114794,-198.3512787293
114801,-198.3512787293
114802,-198.3512787293
114803,-198.3512787293
114808,-198.3512787293
114809,-198.3512787293
114815,-198.3512787293
114817,-198.3512787293
114819,-198.3512787293
114824,-198.3512787293
114828,-198.3512787293
114833,-198.3512787293
114834,-198.3512787293
114835,-198.3512787293
114840,-198.3512787293
114848,-198.3512787293
114850,-198.3512787293
114865,-198.3512787293
114866,-198.3512787293
114868,-198.3512787293
114874,-198.3512787293
114878,-198.3512787293
114892,-198.3512787293
114894,-198.3512787293
114895,-198.3512787293
114900,-198.3512787293
114903,-198.3512787293
114906,-198.3512787293
114907,-198.3512787293
114913,-198.3512787293
114919,-198.3512787293
114926,-198.3512787293
114933,-198.3512787293
114938,-198.3512787293
114948,-198.3512787293
114951,-198.3512787293
114953,-198.3512787293
114956,-198.3512787293
114962,-198.3512787293
114965,-198.3512787293
114968,-198.3512787293
114969,-198.3512787293
114975,-198.3512787293
114978,-198.3512787293
114986,-198.3512787293
114987,-198.3512787293
114993,-198.3512787293
114995,-198.3512787293
114996,-198.3512787293
115015,-198.3512787293
115016,-198.3512787293
115017,-198.3512787293
115020,-198.3512787293
115021,-198.3512787293
115023,-198.3512787293
115026,-198.3512787293
115031,-198.3512787293
115040,-198.3512787293
115041,-198.3512787293
115056,-198.3512787293
115059,-198.3512787293
115084,-198.3512787293
115087,-198.3512787293
115093,-198.3512787293
115094,-198.3512787293
115103,-198.3512787293
115109,-198.3512787293
115114,-198.3512787293
115118,-198.3512787293
115121,-198.3512787293
115122,-198.3512787293
115126,-198.3512787293
115127,-198.3512787293
115129,-198.3512787293
115131,-198.3512787293
115144,-198.3512787293
115157,-198.3512787293
115160,-198.3512787293
115169,-198.3512787293
115170,-198.3512787293
115174,-198.3512787293
115181,-198.3512787293
115183,-198.3512787293
115192,-198.3512787293
115195,-198.3512787293
115201,-198.3512787293
115215,-198.3512787293
115216,-198.3512787293
115218,-198.3512787293
115223,-198.3512787293
115226,-198.3512787293
115232,-198.3512787293
115235,-198.3512787293
115241,-198.3512787293
115242,-198.3512787293
115245,-198.3512787293
115249,-198.3512787293
115253,-198.3512787293
115255,-198.3512787293
115259,-198.3512787293
115264,-198.3512787293
115278,-198.3512787293
115280,-198.3512787293
115289,-198.3512787293
115291,-198.3512787293
115296,-198.3512787293
115300,-198.3512787293
115301,-198.3512787293
115310,-198.3512787293
115318,-198.3512787293
115319,-198.3512787293
115321,-198.3512787293
115325,-198.3512787293
115337,-198.3512787293
115363,-198.3512787293
115364,-198.3512787293
115367,-198.3512787293
115368,-198.3512787293
115370,-198.3512787293
115372,-198.3512787293
115373,-198.3512787293
115376,-198.3512787293
115382,-198.3512787293
115383,-198.3512787293
115387,-198.3512787293
115390,-198.3512787293
115392,-198.3512787293
115394,-198.3512787293
115396,-198.3512787293
115402,-198.3512787293
115406,-198.3512787293
115409,-198.3512787293
115413,-198.3512787293
115415,-198.3512787293
115416,-198.3512787293
115423,-198.3512787293
115433,-198.3512787293
115436,-198.3512787293
115438,-198.3512787293
115451,-198.3512787293
115459,-198.3512787293
115464,-198.3512787293
115466,-198.3512787293
115467,-198.3512787293
115469,-198.3512787293
115471,-198.3512787293
115475,-198.3512787293
115483,-198.3512787293
115484,-198.3512787293
115489,-198.3512787293
115491,-198.3512787293
115502,-198.3512787293
115503,-198.3512787293
115508,-198.3512787293
115517,-198.3512787293
115519,-198.3512787293
115520,-198.3512787293
115533,-198.3512787293
115534,-198.3512787293
115536,-198.3512787293
115541,-198.3512787293
115550,-198.3512787293
115556,-198.3512787293
115559,-198.3512787293
115569,-198.3512787293
115579,-198.3512787293
115595,-198.3512787293
115599,-198.3512787293
115603,-198.3512787293
115618,-198.3512787293
115619,-198.3512787293
115620,-198.3512787293
115631,-198.3512787293
115632,-198.3512787293
115634,-198.3512787293
115639,-198.3512787293
115643,-198.3512787293
115645,-198.3512787293
115654,-198.3512787293
115662,-198.3512787293
115663,-198.3512787293
115666,-198.3512787293
115670,-198.3512787293
115677,-198.3512787293
115679,-198.3512787293
115680,-198.3512787293
115681,-198.3512787293
115682,-198.3512787293
115684,-198.3512787293
115690,-198.3512787293
115692,-198.3512787293
115695,-198.3512787293
115706,-198.3512787293
115710,-198.3512787293
115712,-198.3512787293
115715,-198.3512787293
115722,-198.3512787293
115727,-198.3512787293
115733,-198.3512787293
115737,-198.3512787293
115740,-198.3512787293
115749,-198.3512787293
115750,-198.3512787293
115762,-198.3512787293
115775,-198.3512787293
115790,-198.3512787293
115795,-198.3512787293
115798,-198.3512787293
115799,-198.3512787293
115800,-198.3512787293
115802,-198.3512787293
115814,-198.3512787293
115818,-198.3512787293
115821,-198.3512787293
115825,-198.3512787293
115826,-198.3512787293
115829,-198.3512787293
115831,-198.3512787293
115832,-198.3512787293
115833,-198.3512787293
115837,-198.3512787293
115849,-198.3512787293
115851,-198.3512787293
115863,-198.3512787293
115865,-198.3512787293
115869,-198.3512787293
115870,-198.3512787293
115873,-198.3512787293
115876,-198.3512787293
115879,-198.3512787293
115883,-198.3512787293
115887,-198.3512787293
115895,-198.3512787293
115900,-198.3512787293
115903,-198.3512787293
115905,-198.3512787293
115911,-198.3512787293
115914,-198.3512787293
115918,-198.3512787293
115919,-198.3512787293
115920,-198.3512787293
115929,-198.3512787293
115932,-198.3512787293
115939,-198.3512787293
115946,-198.3512787293
115948,-198.3512787293
115950,-198.3512787293
115952,-198.3512787293
115953,-198.3512787293
115957,-198.3512787293
115961,-198.3512787293
115967,-198.3512787293
115968,-198.3512787293
115980,-198.3512787293
115992,-198.3512787293
115995,-198.3512787293
115998,-198.3512787293
116012,-198.3512787293
116019,-198.3512787293
116030,-198.3512787293
116031,-198.3512787293
116033,-198.3512787293
116034,-198.3512787293
116039,-198.3512787293
116042,-198.3512787293
116043,-198.3512787293
116047,-198.3512787293
116050,-198.3512787293
116053,-198.3512787293
116064,-198.3512787293
116074,-198.3512787293
116095,-198.3512787293
116096,-198.3512787293
116099,-198.3512787293
116100,-198.3512787293
116127,-198.3512787293
116128,-198.3512787293
116135,-198.3512787293
116137,-198.3512787293
116138,-198.3512787293
116150,-198.3512787293
116153,-198.3512787293
116154,-198.3512787293
116169,-198.3512787293
116183,-198.3512787293
116186,-198.3512787293
116202,-198.3512787293
116206,-198.3512787293
116209,-198.3512787293
116215,-198.3512787293
116220,-198.3512787293
116229,-198.3512787293
116235,-198.3512787293
116239,-198.3512787293
116243,-198.3512787293
116248,-198.3512787293
116251,-198.3512787293
116261,-198.3512787293
116267,-198.3512787293
116276,-198.3512787293
116278,-198.3512787293
116282,-198.3512787293
116286,-198.3512787293
116290,-198.3512787293
116291,-198.3512787293
116303,-198.3512787293
116304,-198.3512787293
116306,-198.3512787293
116317,-198.3512787293
116319,-198.3512787293
116321,-198.3512787293
116328,-198.3512787293
116336,-198.3512787293
116340,-198.3512787293
116342,-198.3512787293
116363,-198.3512787293
116365,-198.3512787293
116370,-198.3512787293
116372,-198.3512787293
116375,-198.3512787293
116376,-198.3512787293
116387,-198.3512787293
116389,-198.3512787293
116393,-198.3512787293
116399,-198.3512787293
116402,-198.3512787293
116405,-198.3512787293
116408,-198.3512787293
116414,-198.3512787293
116422,-198.3512787293
116423,-198.3512787293
116429,-198.3512787293
116432,-198.3512787293
116433,-198.3512787293
116440,-198.3512787293
116460,-198.3512787293
116465,-198.3512787293
116466,-198.3512787293
116467,-198.3512787293
116469,-198.3512787293
116470,-198.3512787293
116473,-198.3512787293
116476,-198.3512787293
116482,-198.3512787293
116488,-198.3512787293
116493,-198.3512787293
116505,-198.3512787293
116507,-198.3512787293
116512,-198.3512787293
116524,-198.3512787293
116527,-198.3512787293
116529,-198.3512787293
116533,-198.3512787293
116535,-198.3512787293
116536,-198.3512787293
116537,-198.3512787293
116538,-198.3512787293
116545,-198.3512787293
116546,-198.3512787293
116553,-198.3512787293
116555,-198.3512787293
116556,-198.3512787293
116559,-198.3512787293
116565,-198.3512787293
116566,-198.3512787293
116573,-198.3512787293
116577,-198.3512787293
116579,-198.3512787293
116582,-198.3512787293
116584,-198.3512787293
116585,-198.3512787293
116586,-198.3512787293
116587,-198.3512787293
116590,-198.3512787293
116591,-198.3512787293
116592,-198.3512787293
116601,-198.3512787293
116603,-198.3512787293
116605,-198.3512787293
116607,-198.3512787293
116620,-198.3512787293
116643,-198.3512787293
116644,-198.3512787293
116649,-198.3512787293
116650,-198.3512787293
116654,-198.3512787293
116664,-198.3512787293
116670,-198.3512787293
116681,-198.3512787293
116687,-198.3512787293
116688,-198.3512787293
116694,-198.3512787293
116697,-198.3512787293
116704,-198.3512787293
116712,-198.3512787293
116716,-198.3512787293
116720,-198.3512787293
116723,-198.3512787293
116727,-198.3512787293
116730,-198.3512787293
116735,-198.3512787293
116736,-198.3512787293
116740,-198.3512787293
116742,-198.3512787293
116746,-198.3512787293
116750,-198.3512787293
116751,-198.3512787293
116762,-198.3512787293
116767,-198.3512787293
116772,-198.3512787293
116776,-198.3512787293
116779,-198.3512787293
116800,-198.3512787293
116805,-198.3512787293
116810,-198.3512787293
116812,-198.3512787293
116817,-198.3512787293
116818,-198.3512787293
116821,-198.3512787293
116822,-198.3512787293
116823,-198.3512787293
116829,-198.3512787293
116832,-198.3512787293
116840,-198.3512787293
116842,-198.3512787293
116843,-198.3512787293
116844,-198.3512787293
116845,-198.3512787293
116853,-198.3512787293
116859,-198.3512787293
116866,-198.3512787293
116871,-198.3512787293
116875,-198.3512787293
116876,-198.3512787293
116877,-198.3512787293
116881,-198.3512787293
116889,-198.3512787293
116891,-198.3512787293
116898,-198.3512787293
116902,-198.3512787293
116905,-198.3512787293
116919,-198.3512787293
116924,-198.3512787293
116926,-198.3512787293
116934,-198.3512787293
116943,-198.3512787293
116944,-198.3512787293
116946,-198.3512787293
116948,-198.3512787293
116952,-198.3512787293
116954,-198.3512787293
116955,-198.3512787293
116959,-198.3512787293
116962,-198.3512787293
116964,-198.3512787293
116966,-198.3512787293
116977,-198.3512787293
116982,-198.3512787293
116986,-198.3512787293
116991,-198.3512787293
116992,-198.3512787293
116994,-198.3512787293
116996,-198.3512787293
116997,-198.3512787293
117007,-198.3512787293
117013,-198.3512787293
117015,-198.3512787293
117017,-198.3512787293
117022,-198.3512787293
117024,-198.3512787293
117028,-198.3512787293
117037,-198.3512787293
117042,-198.3512787293
117044,-198.3512787293
117048,-198.3512787293
117049,-198.3512787293
117051,-198.3512787293
117056,-198.3512787293
117060,-198.3512787293
117066,-198.3512787293
117076,-198.3512787293
117078,-198.3512787293
117086,-198.3512787293
117088,-198.3512787293
117090,-198.3512787293
117094,-198.3512787293
117096,-198.3512787293
117107,-198.3512787293
117110,-198.3512787293
117111,-198.3512787293
117112,-198.3512787293
117115,-198.3512787293
117149,-198.3512787293
117150,-198.3512787293
117157,-198.3512787293
117158,-198.3512787293
117166,-198.3512787293
117170,-198.3512787293
117175,-198.3512787293
117184,-198.3512787293
117191,-198.3512787293
117194,-198.3512787293
117195,-198.3512787293
117200,-198.3512787293
117210,-198.3512787293
117214,-198.3512787293
117217,-198.3512787293
117223,-198.3512787293
117235,-198.3512787293
117239,-198.3512787293
117244,-198.3512787293
117249,-198.3512787293
117255,-198.3512787293
117260,-198.3512787293
117263,-198.3512787293
117268,-198.3512787293
117276,-198.3512787293
117279,-198.3512787293
117284,-198.3512787293
117303,-198.3512787293
117305,-198.3512787293
117308,-198.3512787293
117314,-198.3512787293
117315,-198.3512787293
117316,-198.3512787293
117322,-198.3512787293
117324,-198.3512787293
117327,-198.3512787293
117328,-198.3512787293
117330,-198.3512787293
117333,-198.3512787293
117345,-198.3512787293
117346,-198.3512787293
117347,-198.3512787293
117351,-198.3512787293
117352,-198.3512787293
117355,-198.3512787293
117357,-198.3512787293
117362,-198.3512787293
117366,-198.3512787293
117367,-198.3512787293
117369,-198.3512787293
117373,-198.3512787293
117377,-198.3512787293
117384,-198.3512787293
117387,-198.3512787293
117388,-198.3512787293
117394,-198.3512787293
117396,-198.3512787293
117413,-198.3512787293
117415,-198.3512787293
117422,-198.3512787293
117423,-198.3512787293
117424,-198.3512787293
117425,-198.3512787293
117443,-198.3512787293
117445,-198.3512787293
117450,-198.3512787293
117453,-198.3512787293
117454,-198.3512787293
117459,-198.3512787293
117460,-198.3512787293
117461,-198.3512787293
117468,-198.3512787293
117471,-198.3512787293
117484,-198.3512787293
117491,-198.3512787293
117497,-198.3512787293
117501,-198.3512787293
117505,-198.3512787293
117517,-198.3512787293
117530,-198.3512787293
117532,-198.3512787293
117533,-198.3512787293
117536,-198.3512787293
117547,-198.3512787293
117550,-198.3512787293
117558,-198.3512787293
117564,-198.3512787293
117565,-198.3512787293
117567,-198.3512787293
117568,-198.3512787293
117571,-198.3512787293
117580,-198.3512787293
117583,-198.3512787293
117585,-198.3512787293
117586,-198.3512787293
117598,-198.3512787293
117600,-198.3512787293
117601,-198.3512787293
117604,-198.3512787293
117607,-198.3512787293
117613,-198.3512787293
117616,-198.3512787293
117621,-198.3512787293
117623,-198.3512787293
117625,-198.3512787293
117628,-198.3512787293
117629,-198.3512787293
117630,-198.3512787293
117633,-198.3512787293
117635,-198.3512787293
117636,-198.3512787293
117642,-198.3512787293
117646,-198.3512787293
117649,-198.3512787293
117665,-198.3512787293
117670,-198.3512787293
117683,-198.3512787293
117691,-198.3512787293
117693,-198.3512787293
117694,-198.3512787293
117711,-198.3512787293
117718,-198.3512787293
117720,-198.3512787293
117721,-198.3512787293
117728,-198.3512787293
117731,-198.3512787293
117732,-198.3512787293
117738,-198.3512787293
117739,-198.3512787293
117748,-198.3512787293
117759,-198.3512787293
117761,-198.3512787293
117762,-198.3512787293
117771,-198.3512787293
117774,-198.3512787293
117781,-198.3512787293
117784,-198.3512787293
117794,-198.3512787293
117797,-198.3512787293
117798,-198.3512787293
117804,-198.3512787293
117807,-198.3512787293
117808,-198.3512787293
117813,-198.3512787293
117820,-198.3512787293
117823,-198.3512787293
117840,-198.3512787293
117849,-198.3512787293
117850,-198.3512787293
117855,-198.3512787293
117858,-198.3512787293
117860,-198.3512787293
117867,-198.3512787293
117870,-198.3512787293
117876,-198.3512787293
117881,-198.3512787293
117885,-198.3512787293
117891,-198.3512787293
117902,-198.3512787293
117904,-198.3512787293
117907,-198.3512787293
117920,-198.3512787293
117924,-198.3512787293
117931,-198.3512787293
117940,-198.3512787293
117943,-198.3512787293
117944,-198.3512787293
117945,-198.3512787293
117946,-198.3512787293
117947,-198.3512787293
117955,-198.3512787293
117956,-198.3512787293
117970,-198.3512787293
117972,-198.3512787293
117974,-198.3512787293
117978,-198.3512787293
117980,-198.3512787293
117983,-198.3512787293
117985,-198.3512787293
117990,-198.3512787293
117991,-198.3512787293
117995,-198.3512787293
117999,-198.3512787293
118006,-198.3512787293
118008,-198.3512787293
118013,-198.3512787293
118022,-198.3512787293
118028,-198.3512787293
118029,-198.3512787293
118039,-198.3512787293
118042,-198.3512787293
118051,-198.3512787293
118057,-198.3512787293
118061,-198.3512787293
118063,-198.3512787293
118065,-198.3512787293
118071,-198.3512787293
118078,-198.3512787293
118082,-198.3512787293
118087,-198.3512787293
118088,-198.3512787293
118089,-198.3512787293
118091,-198.3512787293
118102,-198.3512787293
118104,-198.3512787293
118109,-198.3512787293
118111,-198.3512787293
118127,-198.3512787293
118130,-198.3512787293
118146,-198.3512787293
118156,-198.3512787293
118173,-198.3512787293
118177,-198.3512787293
118179,-198.3512787293
118180,-198.3512787293
118185,-198.3512787293
118186,-198.3512787293
118191,-198.3512787293
118195,-198.3512787293
118201,-198.3512787293
118202,-198.3512787293
118205,-198.3512787293
118206,-198.3512787293
118210,-198.3512787293
118212,-198.3512787293
118213,-198.3512787293
118218,-198.3512787293
118221,-198.3512787293
118223,-198.3512787293
118237,-198.3512787293
118248,-198.3512787293
118249,-198.3512787293
118252,-198.3512787293
118254,-198.3512787293
118265,-198.3512787293
118275,-198.3512787293
118283,-198.3512787293
118293,-198.3512787293
118296,-198.3512787293
118297,-198.3512787293
118303,-198.3512787293
118314,-198.3512787293
118317,-198.3512787293
118320,-198.3512787293
118321,-198.3512787293
118323,-198.3512787293
118328,-198.3512787293
118344,-198.3512787293
118346,-198.3512787293
118350,-198.3512787293
118357,-198.3512787293
118360,-198.3512787293
118365,-198.3512787293
118369,-198.3512787293
118374,-198.3512787293
118377,-198.3512787293
118378,-198.3512787293
118387,-198.3512787293
118388,-198.3512787293
118396,-198.3512787293
118399,-198.3512787293
118400,-198.3512787293
118408,-198.3512787293
118413,-198.3512787293
118417,-198.3512787293
118420,-198.3512787293
118422,-198.3512787293
118426,-198.3512787293
118444,-198.3512787293
118446,-198.3512787293
118447,-198.3512787293
118448,-198.3512787293
118450,-198.3512787293
118451,-198.3512787293
118453,-198.3512787293
118462,-198.3512787293
118463,-198.3512787293
118464,-198.3512787293
118470,-198.3512787293
118479,-198.3512787293
118480,-198.3512787293
118485,-198.3512787293
118488,-198.3512787293
118490,-198.3512787293
118494,-198.3512787293
118499,-198.3512787293
118505,-198.3512787293
118506,-198.3512787293
118511,-198.3512787293
118520,-198.3512787293
118522,-198.3512787293
118528,-198.3512787293
118532,-198.3512787293
118538,-198.3512787293
118543,-198.3512787293
118544,-198.3512787293
118547,-198.3512787293
118549,-198.3512787293
118550,-198.3512787293
118552,-198.3512787293
118557,-198.3512787293
118558,-198.3512787293
118565,-198.3512787293
118571,-198.3512787293
118573,-198.3512787293
118576,-198.3512787293
118577,-198.3512787293
118578,-198.3512787293
118583,-198.3512787293
118584,-198.3512787293
118587,-198.3512787293
118599,-198.3512787293
118613,-198.3512787293
118617,-198.3512787293
118620,-198.3512787293
118621,-198.3512787293
118622,-198.3512787293
118625,-198.3512787293
118627,-198.3512787293
118628,-198.3512787293
118631,-198.3512787293
118632,-198.3512787293
118633,-198.3512787293
118642,-198.3512787293
118655,-198.3512787293
118663,-198.3512787293
118668,-198.3512787293
118675,-198.3512787293
118682,-198.3512787293
118683,-198.3512787293
118690,-198.3512787293
118694,-198.3512787293
118696,-198.3512787293
118697,-198.3512787293
118701,-198.3512787293
118704,-198.3512787293
118705,-198.3512787293
118707,-198.3512787293
118715,-198.3512787293
118716,-198.3512787293
118736,-198.3512787293
118737,-198.3512787293
118745,-198.3512787293
118748,-198.3512787293
118753,-198.3512787293
118754,-198.3512787293
118758,-198.3512787293
118768,-198.3512787293
118770,-198.3512787293
118772,-198.3512787293
118776,-198.3512787293
118778,-198.3512787293
118779,-198.3512787293
118784,-198.3512787293
118785,-198.3512787293
118794,-198.3512787293
118795,-198.3512787293
118799,-198.3512787293
118809,-198.3512787293
118814,-198.3512787293
118821,-198.3512787293
118822,-198.3512787293
118825,-198.3512787293
118829,-198.3512787293
118843,-198.3512787293
118848,-198.3512787293
118854,-198.3512787293
118855,-198.3512787293
118856,-198.3512787293
118857,-198.3512787293
